GEOID101,GEOID102,st_geometr
4205950992,4205981248,ST_MultiLineString
4205950992,4212518496,ST_MultiLineString
4205950992,4212520808,ST_MultiLineString
4205950992,4212582512,ST_MultiLineString
4205951064,4205981248,ST_MultiLineString
4205951064,4205964512,ST_MultiLineString
4205951064,4212521144,ST_MultiLineString
4205951064,4212551104,ST_MultiLineString
4205959472,4205981768,ST_MultiLineString
4205959472,4205984608,ST_MultiLineString
4205964432,,
4205973248,,
4205981248,4212502384,ST_MultiLineString
4205981248,4212551104,ST_MultiLineString
4205981248,4212582512,ST_MultiLineString
4205981768,4205984608,ST_MultiLineString
4205981832,,
4205984608,,
4213332448,4213358888,ST_MultiLineString
4213333624,4213337488,ST_MultiLineString
4213333624,4213346904,ST_MultiLineString
4213333624,4213354904,ST_MultiLineString
4213333624,4213357872,ST_MultiLineString
4213333624,4213358888,ST_MultiLineString
4213333624,4213383440,ST_MultiLineString
4213333728,4213345152,ST_MultiLineString
4213333728,4213372992,ST_MultiLineString
4213333728,4213385736,ST_MultiLineString
4213333728,4213386640,ST_MultiLineString
4213335704,4213355112,ST_MultiLineString
4213335704,4213370568,ST_MultiLineString
4213335704,4213370576,ST_MultiLineString
4213335704,4213374104,ST_MultiLineString
4213337488,4213354904,ST_MultiLineString
4213337488,4213357872,ST_MultiLineString
4213337488,4213373192,ST_MultiLineString
4213337488,4213383432,ST_MultiLineString
4203316656,4203330272,ST_MultiLineString
4203316656,4203338784,ST_MultiLineString
4203316656,4203329224,ST_MultiLineString
4203317840,4203360192,ST_MultiLineString
4203318456,4203351056,ST_MultiLineString
4203318456,4203357232,ST_MultiLineString
4203318456,4203386440,ST_MultiLineString
4203320136,4203367792,ST_MultiLineString
4203325136,4203367792,ST_MultiLineString
4203325136,4206525136,ST_MultiLineString
4203325632,4203338432,ST_MultiLineString
4203325632,4203345448,ST_MultiLineString
4203325632,4203353336,ST_MultiLineString
4203325632,4203358816,ST_MultiLineString
4203325632,4203331376,ST_MultiLineString
4203325632,4203340296,ST_MultiLineString
4203325632,4203360192,ST_MultiLineString
4203329224,4203330272,ST_MultiLineString
4203329224,4203330152,ST_MultiLineString
4203329224,4204705576,ST_MultiLineString
4203329632,,
4203330152,4203341952,ST_MultiLineString
4203330152,4204705576,ST_MultiLineString
4203707128,4203711744,ST_MultiLineString
4203707128,4203733760,ST_MultiLineString
4203707128,4203750704,ST_MultiLineString
4203707128,4203751792,ST_MultiLineString
4203707128,4203768392,ST_MultiLineString
4203708472,4203708480,ST_MultiLineString
4203708472,4203749256,ST_MultiLineString
4203708472,4203772040,ST_MultiLineString
4203708480,4203726056,ST_MultiLineString
4203708480,4203754880,ST_MultiLineString
4203708480,4203772040,ST_LineString
4203708480,4207967456,ST_MultiLineString
4203708480,4207936432,ST_LineString
4203711736,4203711744,ST_MultiLineString
4203711736,4203727384,ST_MultiLineString
4203711736,4203750704,ST_MultiLineString
4203711744,4203714184,ST_MultiLineString
4203711744,4203727384,ST_MultiLineString
4203711744,4203744208,ST_MultiLineString
4203711744,4203746688,ST_MultiLineString
4203711744,4203750704,ST_MultiLineString
4203711744,4203765240,ST_LineString
4203711744,4203768392,ST_MultiLineString
4203712312,4203715880,ST_MultiLineString
4203714184,4203715880,ST_MultiLineString
4203714184,4203727384,ST_MultiLineString
4203714184,4203744208,ST_MultiLineString
4203714184,4209763328,ST_MultiLineString
4203714184,4209714536,ST_MultiLineString
4203714184,4209751504,ST_MultiLineString
4203715880,4203744208,ST_MultiLineString
4203715880,4203765240,ST_MultiLineString
4203715880,4210778400,ST_MultiLineString
4203715880,4210710488,ST_MultiLineString
4203715880,4210703264,ST_GeometryCollection
4203715880,4209751504,ST_MultiLineString
4203726056,4203731392,ST_MultiLineString
4203726056,4203754880,ST_MultiLineString
4203726056,4203756896,ST_MultiLineString
4203726056,4203774184,ST_MultiLineString
4203726056,4207953448,ST_MultiLineString
4203726056,4207936432,ST_MultiLineString
4203727384,4209316048,ST_MultiLineString
4203727384,4209348152,ST_MultiLineString
4203727384,4203750704,ST_MultiLineString
4203727384,4209763328,ST_MultiLineString
4203731392,4203737360,ST_MultiLineString
4203731392,4203746472,ST_MultiLineString
4203731392,4203749944,ST_MultiLineString
4203731392,4203751792,ST_MultiLineString
4203731392,4203756896,ST_MultiLineString
4203731392,4203760304,ST_MultiLineString
4203733760,4209316048,ST_LineString
4203733760,4209383144,ST_MultiLineString
4203733760,4203746472,ST_MultiLineString
4203733760,4203750704,ST_MultiLineString
4203733760,4203751792,ST_MultiLineString
4203737360,4203760304,ST_MultiLineString
4203737360,4203775048,ST_MultiLineString
4203737360,4211318296,ST_MultiLineString
4203737360,4208138448,ST_MultiLineString
4213337640,4213373096,ST_MultiLineString
4213337944,4213354904,ST_MultiLineString
4213342968,4213353224,ST_MultiLineString
4213344416,4213373096,ST_MultiLineString
4203330272,4203351056,ST_MultiLineString
4203330280,4203358816,ST_MultiLineString
4203331376,4203358816,ST_MultiLineString
4203331752,4203363360,ST_MultiLineString
4203331752,4203386440,ST_MultiLineString
4203335928,4203386440,ST_MultiLineString
4203336512,4203341952,ST_MultiLineString
4203336512,4203360288,ST_MultiLineString
4203336512,4203367792,ST_MultiLineString
4203336512,4203378296,ST_MultiLineString
4203336512,4204727088,ST_MultiLineString
4203336512,4204735816,ST_MultiLineString
4203336512,4204737760,ST_MultiLineString
4203337192,,
4203338432,4203340296,ST_MultiLineString
4203338784,4203583240,ST_MultiLineString
4203340296,4203341952,ST_MultiLineString
4203340296,4203386440,ST_MultiLineString
4203340296,4203360192,ST_MultiLineString
4203341952,4203360288,ST_MultiLineString
4203341952,4204705576,ST_MultiLineString
4203341952,4204737760,ST_MultiLineString
4203341952,4203360192,ST_MultiLineString
4207305936,4207354768,ST_MultiLineString
4207323280,4207323304,ST_MultiLineString
4207323280,4207359488,ST_MultiLineString
4207323280,4207381776,ST_MultiLineString
4207323304,4207359488,ST_MultiLineString
4207323304,4207381776,ST_MultiLineString
4207323768,4207343824,ST_MultiLineString
4207334248,4207353064,ST_MultiLineString
4207334248,4207353368,ST_MultiLineString
4207334248,4207368408,ST_MultiLineString
4207334248,4207370080,ST_MultiLineString
4207334248,4207371200,ST_MultiLineString
4207334248,4207381272,ST_MultiLineString
4207334248,4207385504,ST_MultiLineString
4207343824,4207353184,ST_MultiLineString
4207343824,4207354768,ST_MultiLineString
4207346648,4207353064,ST_MultiLineString
4207346648,4207354768,ST_MultiLineString
4207346648,4207362904,ST_MultiLineString
4207346648,4207378368,ST_MultiLineString
4207353064,4207353368,ST_MultiLineString
4207353064,4207362904,ST_MultiLineString
4207353064,4207378368,ST_MultiLineString
4207353064,4207385504,ST_MultiLineString
4203744208,4203765240,ST_MultiLineString
4203746472,4209302664,ST_MultiLineString
4203746472,4209318952,ST_MultiLineString
4203746472,4209383144,ST_MultiLineString
4203746472,4203749944,ST_MultiLineString
4203746472,4203751792,ST_MultiLineString
4203746472,4203760304,ST_MultiLineString
4203746472,4208150936,ST_MultiLineString
4203746472,4208127432,ST_MultiLineString
4203746688,4203749256,ST_MultiLineString
4203746688,4203765240,ST_MultiLineString
4203746688,4203768392,ST_MultiLineString
4203746688,4203772040,ST_MultiLineString
4203749256,4203772040,ST_MultiLineString
4203749256,4207952992,ST_MultiLineString
4203749256,4207952984,ST_MultiLineString
4203749944,4203760304,ST_MultiLineString
4203750704,4209316048,ST_MultiLineString
4203751792,4203756896,ST_MultiLineString
4203751792,4203768392,ST_MultiLineString
4213344872,4213358560,ST_MultiLineString
4213345152,4213385736,ST_MultiLineString
4213345152,4213387064,ST_MultiLineString
4213346864,4213352056,ST_MultiLineString
4213346872,4213355608,ST_MultiLineString
4213346872,4213372992,ST_MultiLineString
4213346872,4213373168,ST_MultiLineString
4213346872,4213383432,ST_MultiLineString
4213346872,4213387048,ST_MultiLineString
4203345448,4203358816,ST_MultiLineString
4203345448,4203360192,ST_MultiLineString
4203346568,,
4203351056,,
4203353336,4203354344,ST_MultiLineString
4203354344,,
4203357232,,
4203358816,4203360192,ST_MultiLineString
4203360192,4203360288,ST_MultiLineString
4203360192,4203378296,ST_MultiLineString
4207353184,4207354768,ST_MultiLineString
4207353184,4207380880,ST_MultiLineString
4207353184,4207381776,ST_MultiLineString
4207353368,4207354768,ST_MultiLineString
4207353368,4207370080,ST_MultiLineString
4207353368,4207372376,ST_MultiLineString
4207353368,4207376192,ST_MultiLineString
4207353368,4207378368,ST_MultiLineString
4207354352,4207385504,ST_MultiLineString
4207354352,4208585512,ST_MultiLineString
4207354768,4207371620,ST_MultiLineString
4207354768,4207376192,ST_MultiLineString
4207354768,4207378368,ST_MultiLineString
4207359488,4207371200,ST_MultiLineString
4207359488,4207381776,ST_MultiLineString
4207361104,4207368408,ST_MultiLineString
4207361104,4207381272,ST_MultiLineString
4207361104,4208543104,ST_MultiLineString
4207361104,4208573080,ST_MultiLineString
4207362904,4207385504,ST_MultiLineString
4207362904,4208585512,ST_LineString
4207362904,4208570096,ST_MultiLineString
4203754880,4203756896,ST_MultiLineString
4203754880,4203768392,ST_MultiLineString
4203754880,4203772040,ST_MultiLineString
4203756896,4203756912,ST_MultiLineString
4203756896,4203768392,ST_MultiLineString
4203756912,,
4203760304,4208138448,ST_MultiLineString
4203760304,4208127432,ST_MultiLineString
4203765240,4210755472,ST_LineString
4203765240,4210778400,ST_MultiLineString
4203768392,4203772040,ST_MultiLineString
4203772040,,
4213346904,4213354904,ST_MultiLineString
4213346904,4213383440,ST_MultiLineString
4213350328,4213381056,ST_MultiLineString
4213352056,,
4213353224,4213381056,ST_MultiLineString
4213353224,4213387080,ST_MultiLineString
4213353568,4213363288,ST_MultiLineString
4213353568,4213370576,ST_MultiLineString
4203360288,4203378296,ST_MultiLineString
4203363360,,
4203367792,4203378296,ST_MultiLineString
4203367792,4206525136,ST_MultiLineString
4203367792,4206571632,ST_MultiLineString
4203367792,4206581264,ST_MultiLineString
4203367792,4206585840,ST_MultiLineString
4203367792,4204735816,ST_MultiLineString
4203377568,,
4203378296,,
4203380640,,
4203383736,,
4203386440,,
4207368408,4207371200,ST_MultiLineString
4207368408,4207381272,ST_MultiLineString
4207370080,4207371200,ST_MultiLineString
4207370080,4207372376,ST_MultiLineString
4207370080,4207376192,ST_MultiLineString
4207370080,4207381776,ST_MultiLineString
4207371200,4207381776,ST_MultiLineString
4207371620,,
4207372376,,
4207376192,4207378368,ST_MultiLineString
4207376192,4207381776,ST_MultiLineString
4207378368,,
4207380368,4207381272,ST_MultiLineString
4207380368,4207385504,ST_MultiLineString
4207380880,4207381776,ST_MultiLineString
4207381272,4207385504,ST_MultiLineString
4207381272,4208573080,ST_MultiLineString
4207381776,,
4207385504,4208585512,ST_MultiLineString
4207385504,4208573080,ST_MultiLineString
4203774184,,
4203775048,4211318296,ST_MultiLineString
4203775048,4207924752,ST_MultiLineString
4213354056,4213354904,ST_MultiLineString
4213354056,4213383432,ST_MultiLineString
4213354904,4213369360,ST_MultiLineString
4213354904,4213373096,ST_MultiLineString
4213354904,4213373168,ST_MultiLineString
4213354904,4213373192,ST_MultiLineString
4213354904,4213383432,ST_MultiLineString
4213354904,4213387056,ST_MultiLineString
4213355112,4213370576,ST_MultiLineString
4213355112,4213373096,ST_MultiLineString
4213355112,4213385736,ST_MultiLineString
4213355112,4213385872,ST_MultiLineString
4213355112,4213387056,ST_MultiLineString
4213355608,4213373168,ST_MultiLineString
4213355608,4213387048,ST_MultiLineString
4213357872,4213381352,ST_MultiLineString
4213358560,,
4213358888,4213383440,ST_MultiLineString
4204900000,4204924000,ST_MultiLineString
4204900000,4204924864,ST_MultiLineString
4204900000,4204929240,ST_MultiLineString
4204900000,4204932520,ST_MultiLineString
4204900000,4204940960,ST_MultiLineString
4204900000,4204941984,ST_MultiLineString
4204900000,4204949548,ST_MultiLineString
4204900000,4204954960,ST_MultiLineString
4204900000,4204973048,ST_MultiLineString
4204900628,4204915736,ST_MultiLineString
4204902336,4204978312,ST_MultiLineString
4204902336,4204979928,ST_MultiLineString
4204902336,4204981472,ST_MultiLineString
4204902336,4204981648,ST_MultiLineString
4204902336,4204981760,ST_MultiLineString
4204915504,4204916296,ST_MultiLineString
4204915504,4204922960,ST_MultiLineString
4204915504,4204978312,ST_MultiLineString
4204915504,4204981760,ST_MultiLineString
4204915504,4212315408,ST_MultiLineString
4204915504,4212372952,ST_MultiLineString
4204915736,4204916960,ST_MultiLineString
4204915736,4204923088,ST_MultiLineString
4204915736,4204929240,ST_MultiLineString
4204915736,4204973048,ST_MultiLineString
4204916296,4204981760,ST_MultiLineString
4204916296,4212315408,ST_MultiLineString
4204916960,4204923088,ST_MultiLineString
4204922608,4204981224,ST_MultiLineString
4204922960,4204978312,ST_MultiLineString
4204922960,4204981760,ST_MultiLineString
4213363288,4213370576,ST_MultiLineString
4213363840,4213385736,ST_MultiLineString
4213363840,4213387056,ST_MultiLineString
4213369360,4213373096,ST_MultiLineString
4213370568,4213370576,ST_MultiLineString
4213370576,4213373096,ST_MultiLineString
4213372992,4213373168,ST_MultiLineString
4213372992,4213385736,ST_MultiLineString
4213372992,4213387048,ST_MultiLineString
4213372992,4213387056,ST_MultiLineString
4213373096,4213387056,ST_MultiLineString
4213373168,4213383432,ST_MultiLineString
4213373168,4213387048,ST_MultiLineString
4213373168,4213387056,ST_MultiLineString
4213373192,,
4213374104,,
4213381056,4213381352,ST_MultiLineString
4213381056,4213382200,ST_MultiLineString
4213381352,,
4213382200,,
4213383432,4213384288,ST_MultiLineString
4213383432,4213387048,ST_MultiLineString
4204923088,4204927392,ST_MultiLineString
4204923088,4204929240,ST_GeometryCollection
4204923088,4204961168,ST_MultiLineString
4204923088,4204981224,ST_MultiLineString
4204924000,4204932520,ST_MultiLineString
4204924000,4204941984,ST_MultiLineString
4204924000,4204949548,ST_MultiLineString
4204924000,4204982344,ST_MultiLineString
4204924864,4204927392,ST_MultiLineString
4204924864,4204929240,ST_MultiLineString
4204924864,4204946224,ST_MultiLineString
4204924864,4204949548,ST_MultiLineString
4204927392,4204929240,ST_MultiLineString
4204927392,4204946224,ST_MultiLineString
4204927392,4204981224,ST_MultiLineString
4200904944,4200904952,ST_MultiLineString
4200904952,4200915032,ST_MultiLineString
4200904952,4200932840,ST_MultiLineString
4200904952,4200917664,ST_MultiLineString
4200904952,4200921788,ST_MultiLineString
4200904952,4200952648,ST_MultiLineString
4200904952,4200971544,ST_MultiLineString
4200904952,4200972656,ST_MultiLineString
4200907024,4200986136,ST_MultiLineString
4200907024,4200939658,ST_MultiLineString
4200907024,4200972656,ST_MultiLineString
4200907024,4201331000,ST_MultiLineString
4200907024,4201376160,ST_MultiLineString
4200908880,4200935656,ST_MultiLineString
4200908880,4200983920,ST_MultiLineString
4200908880,4206111208,ST_MultiLineString
4200908880,4206186080,ST_MultiLineString
4200908880,4200914584,ST_MultiLineString
4200908880,4200921736,ST_MultiLineString
4200908880,4200935648,ST_MultiLineString
4200908880,4200943072,ST_MultiLineString
4200908880,4205782152,ST_MultiLineString
4200914584,,
4200915032,4200950424,ST_MultiLineString
4200915032,4200963312,ST_MultiLineString
4200915032,4200971888,ST_MultiLineString
4200915032,4200983920,ST_MultiLineString
4200915032,4200917664,ST_MultiLineString
4200915032,4200971544,ST_MultiLineString
4200917664,4200932840,ST_MultiLineString
4200917664,4200944448,ST_MultiLineString
4200917664,4200971888,ST_MultiLineString
4200921736,4200950424,ST_MultiLineString
4200921736,4200983920,ST_MultiLineString
4200921736,4205709568,ST_MultiLineString
4200921736,4205782152,ST_MultiLineString
4200921788,4200939720,ST_MultiLineString
4200921788,4200967256,ST_MultiLineString
4200921788,4200983972,ST_MultiLineString
4200921788,4200952648,ST_MultiLineString
4200921788,4200972656,ST_MultiLineString
4200924304,4200983920,ST_MultiLineString
4200932840,4200944448,ST_MultiLineString
4200932840,4200938576,ST_MultiLineString
4200932840,4200946944,ST_MultiLineString
4200932840,4200952648,ST_MultiLineString
4213383440,,
4213384288,4213387048,ST_MultiLineString
4213385728,4213385736,ST_MultiLineString
4213385736,4213387056,ST_MultiLineString
4213385872,,
4213386640,,
4213387040,4213387056,ST_MultiLineString
4213387048,,
4213387056,,
4213387064,,
4213387080,,
4204929232,4204929240,ST_MultiLineString
4204929232,4204940960,ST_MultiLineString
4204929240,4204940960,ST_MultiLineString
4204929240,4204961168,ST_MultiLineString
4204929240,4204973048,ST_MultiLineString
4204930936,4204931008,ST_MultiLineString
4204930936,4204932520,ST_MultiLineString
4204930936,4204949548,ST_MultiLineString
4204930936,4204975208,ST_MultiLineString
4204930936,4204979928,ST_MultiLineString
4204930936,4204981472,ST_MultiLineString
4204931008,4204932520,ST_MultiLineString
4204931008,4204954960,ST_MultiLineString
4204931008,4204979928,ST_MultiLineString
4204932520,4204941984,ST_MultiLineString
4204932520,4204949548,ST_MultiLineString
4204932520,4204954960,ST_MultiLineString
4204932520,4204982344,ST_MultiLineString
4204940960,,
4208904320,4208915960,ST_MultiLineString
4208904320,4208957856,ST_MultiLineString
4208904320,4208962632,ST_MultiLineString
4208904320,4210330976,ST_MultiLineString
4208904320,4210362192,ST_MultiLineString
4208913328,4208932176,ST_MultiLineString
4208913328,4208937424,ST_MultiLineString
4208913328,4208961928,ST_MultiLineString
4208913328,4208966280,ST_MultiLineString
4208913328,4208977776,ST_MultiLineString
4208915960,4208951912,ST_MultiLineString
4208915960,4208957856,ST_MultiLineString
4208915960,4208961728,ST_LineString
4208915960,4208976960,ST_MultiLineString
4208915960,4212742432,ST_MultiLineString
4208915960,4212719864,ST_MultiLineString
4208915960,4210330976,ST_MultiLineString
4200935648,4200935656,ST_MultiLineString
4200935656,4200983920,ST_MultiLineString
4200935656,4200943072,ST_MultiLineString
4200935656,4200971544,ST_MultiLineString
4200935656,4200972656,ST_MultiLineString
4200936640,4200944448,ST_MultiLineString
4200938576,4200944448,ST_MultiLineString
4200938576,4211100876,ST_MultiLineString
4200938576,4211169448,ST_MultiLineString
4200938576,4200952648,ST_MultiLineString
4200939658,4200939720,ST_MultiLineString
4200939658,4200943416,ST_LineString
4200939658,4200958492,ST_MultiLineString
4200939658,4201331000,ST_MultiLineString
4200939720,4200943416,ST_MultiLineString
4200939720,4200972656,ST_MultiLineString
4200943072,4200986136,ST_MultiLineString
4200943072,4206135688,ST_MultiLineString
4200943072,4200968072,ST_MultiLineString
4200943072,4200972656,ST_MultiLineString
4200943072,4201355592,ST_MultiLineString
4204941984,4204982344,ST_MultiLineString
4204942208,4204949936,ST_MultiLineString
4204942208,4204978312,ST_MultiLineString
4204942208,4204981224,ST_MultiLineString
4204942208,4204981472,ST_MultiLineString
4204946216,4204946224,ST_MultiLineString
4204946224,4204949548,ST_MultiLineString
4204946224,4204975208,ST_MultiLineString
4204946224,4204981224,ST_MultiLineString
4204946224,4204981472,ST_MultiLineString
4204949548,4204975208,ST_MultiLineString
4204949936,,
4204954952,4204954960,ST_MultiLineString
4204954960,,
4204961168,,
4204973048,,
4208918736,4208971344,ST_MultiLineString
4208918736,4209579184,ST_MultiLineString
4208921872,4208971344,ST_MultiLineString
4208921872,4208974880,ST_MultiLineString
4208921872,4208974888,ST_MultiLineString
4208922904,4208961928,ST_MultiLineString
4208922904,4208966280,ST_MultiLineString
4208922904,4209550824,ST_MultiLineString
4208932176,4208937424,ST_MultiLineString
4208932176,4208961728,ST_MultiLineString
4208932176,4208966280,ST_MultiLineString
4208932176,4208974880,ST_MultiLineString
4208932176,4209561088,ST_MultiLineString
4208932176,4209579184,ST_MultiLineString
4208932176,4209581296,ST_MultiLineString
4208932176,4209585664,ST_MultiLineString
4208937424,4208961728,ST_MultiLineString
4208937424,4208977776,ST_MultiLineString
4208949080,4208962632,ST_MultiLineString
4208949080,4208971344,ST_MultiLineString
4208949080,4210342512,ST_MultiLineString
4208949080,4210362192,ST_MultiLineString
4200943416,4200983972,ST_MultiLineString
4200943416,4211156352,ST_MultiLineString
4200943416,4202100308,ST_MultiLineString
4200943416,4200958492,ST_MultiLineString
4200944448,4211100876,ST_MultiLineString
4200944448,4211124680,ST_MultiLineString
4200944448,4211171920,ST_MultiLineString
4200946928,4200950424,ST_MultiLineString
4200946928,4200971888,ST_MultiLineString
4200946928,4205778320,ST_MultiLineString
4200946944,4200952648,ST_MultiLineString
4200950424,4200971888,ST_MultiLineString
4200950424,4200983920,ST_MultiLineString
4200950424,4205778320,ST_MultiLineString
4200950424,4205709568,ST_MultiLineString
4200952648,4200953928,ST_MultiLineString
4200952648,4200983972,ST_MultiLineString
4200952648,4211156352,ST_MultiLineString
4200952648,4211169448,ST_MultiLineString
4200952648,4200968152,ST_MultiLineString
4200953928,,
4200958492,4202100308,ST_LineString
4200958492,4202175144,ST_MultiLineString
4200958492,4201331000,ST_MultiLineString
4200961496,4200983972,ST_MultiLineString
4200963312,,
4200967256,,
4200968072,,
4200968152,,
4200971544,4200983920,ST_MultiLineString
4200971544,4200972656,ST_MultiLineString
4204975208,4204981472,ST_MultiLineString
4204978312,4204978448,ST_MultiLineString
4204978312,4204981472,ST_MultiLineString
4204978312,4204981760,ST_MultiLineString
4204978448,,
4208951912,4208957856,ST_MultiLineString
4208951912,4208961728,ST_MultiLineString
4208957856,4208961728,ST_MultiLineString
4208957856,4208962632,ST_MultiLineString
4208961728,4208974880,ST_MultiLineString
4208961728,4208976960,ST_MultiLineString
4208961728,4208977776,ST_MultiLineString
4208961928,4208977776,ST_LineString
4208962632,4208971344,ST_MultiLineString
4208962632,4208974880,ST_MultiLineString
4208962632,4210362192,ST_MultiLineString
4200971888,,
4200972656,4200986136,ST_MultiLineString
4200983920,,
4200983972,4211156352,ST_MultiLineString
4200986128,4200986136,ST_MultiLineString
4200986136,4201355592,ST_MultiLineString
4200986136,4201376160,ST_MultiLineString
4211707152,4211707160,ST_MultiLineString
4211707152,4211712728,ST_MultiLineString
4211707152,4211716680,ST_MultiLineString
4211707152,4211720232,ST_MultiLineString
4211707152,4211732192,ST_MultiLineString
4211707152,4211743136,ST_MultiLineString
4211707152,4211751096,ST_MultiLineString
4211707160,4211716680,ST_MultiLineString
4211707160,4211732192,ST_MultiLineString
4211709072,4211782976,ST_MultiLineString
4211709072,4211718552,ST_MultiLineString
4211712728,4211782160,ST_MultiLineString
4211712728,4211716680,ST_MultiLineString
4211712728,4211718760,ST_MultiLineString
4211712728,4211720232,ST_MultiLineString
4211712728,4211748968,ST_MultiLineString
4211712728,4211764624,ST_MultiLineString
4204979928,4204981472,ST_MultiLineString
4204979928,4204981648,ST_MultiLineString
4204981224,4204981472,ST_MultiLineString
4204981456,4204981472,ST_MultiLineString
4204981472,,
4204981648,,
4204981760,4212315408,ST_MultiLineString
4208966280,4209510400,ST_MultiLineString
4208966280,4209550824,ST_MultiLineString
4208966280,4209561088,ST_MultiLineString
4208966280,4209585664,ST_MultiLineString
4208971344,4208974880,ST_MultiLineString
4208971344,4209579184,ST_MultiLineString
4208974880,4208974888,ST_MultiLineString
4208974880,4209579184,ST_MultiLineString
4208974888,,
4208976960,4208977776,ST_MultiLineString
4208977776,,
4213154408,,
4213108176,4213140744,ST_MultiLineString
4213108176,4213148864,ST_MultiLineString
4213108176,4213185680,ST_MultiLineString
4213114360,4213154408,ST_MultiLineString
4213114360,4213124488,ST_MultiLineString
4213114360,4213142616,ST_MultiLineString
4213114360,4213157408,ST_MultiLineString
4213114360,4213177792,ST_MultiLineString
4213122112,4213125128,ST_MultiLineString
4213122112,4213126752,ST_MultiLineString
4213122112,4213148528,ST_MultiLineString
4213122112,4213150496,ST_MultiLineString
4213122112,4213155232,ST_MultiLineString
4213122112,4213155736,ST_LineString
4213122112,4213177784,ST_MultiLineString
4213122112,4213177792,ST_MultiLineString
4213122112,4213181344,ST_MultiLineString
4206504240,4206522872,ST_MultiLineString
4206504240,4206533448,ST_MultiLineString
4206504728,4206514408,ST_MultiLineString
4206504728,4206566032,ST_MultiLineString
4206504728,4206586568,ST_MultiLineString
4206504728,4206556712,ST_MultiLineString
4206504728,4206564960,ST_MultiLineString
4206505200,4206533816,ST_MultiLineString
4206505200,4206562920,ST_MultiLineString
4206505200,4206587168,ST_MultiLineString
4206505200,4206528592,ST_MultiLineString
4206505200,4206545888,ST_MultiLineString
4206506344,4206533816,ST_MultiLineString
4206506344,4206528592,ST_MultiLineString
4206508960,4206571632,ST_MultiLineString
4206509224,4206560368,ST_MultiLineString
4206509224,4206566032,ST_MultiLineString
4206514408,4206566032,ST_MultiLineString
4206514408,4206575168,ST_MultiLineString
4206514408,4206578336,ST_MultiLineString
4206516304,4206578336,ST_MultiLineString
4206522872,4206533448,ST_MultiLineString
4206522872,4206560368,ST_MultiLineString
4206522872,4206566032,ST_MultiLineString
4206522872,4206578336,ST_MultiLineString
4206522872,4206581120,ST_MultiLineString
4206525136,4206581264,ST_MultiLineString
4206525136,4206585840,ST_MultiLineString
4211712880,4211770344,ST_MultiLineString
4211712880,4211782976,ST_MultiLineString
4211712880,4211714528,ST_MultiLineString
4211712880,4211718552,ST_MultiLineString
4211712880,4211718760,ST_MultiLineString
4211712880,4211725296,ST_MultiLineString
4211712880,4211748968,ST_MultiLineString
4211714528,4211770344,ST_MultiLineString
4211714528,4211782976,ST_MultiLineString
4211714528,4211728264,ST_MultiLineString
4211716680,4211775104,ST_MultiLineString
4211716680,4211780936,ST_MultiLineString
4211716680,4211732192,ST_MultiLineString
4211716680,4211762960,ST_MultiLineString
4211716680,4211764624,ST_MultiLineString
4211718552,4211782976,ST_MultiLineString
4211718552,4211725296,ST_MultiLineString
4211718552,4211740360,ST_MultiLineString
4211718552,4211757224,ST_MultiLineString
4211718760,4211770344,ST_MultiLineString
4211718760,4211782160,ST_MultiLineString
4211718760,4211720232,ST_MultiLineString
4211718760,4211723056,ST_MultiLineString
4211718760,4211748968,ST_MultiLineString
4211718760,4211751096,ST_MultiLineString
4211720232,4211751096,ST_MultiLineString
4204982344,,
4213124408,4213125128,ST_MultiLineString
4213124408,4213155232,ST_MultiLineString
4213124488,,
4213125128,4213155232,ST_MultiLineString
4213125128,4213157408,ST_MultiLineString
4213125128,4213177792,ST_MultiLineString
4213126752,4213148528,ST_MultiLineString
4213126752,4213154824,ST_MultiLineString
4213126752,4213155736,ST_MultiLineString
4213126752,4213185680,ST_MultiLineString
4213140744,,
4213142616,4213154408,ST_MultiLineString
4213142616,4213177792,ST_MultiLineString
4213142616,4213181344,ST_MultiLineString
4213148528,4213148856,ST_MultiLineString
4213148528,4213148864,ST_MultiLineString
4213148528,4213181344,ST_MultiLineString
4213148528,4213185680,ST_MultiLineString
4213148856,4213148864,ST_MultiLineString
4213148864,4213181344,ST_MultiLineString
4213148864,4213185680,ST_MultiLineString
4209906824,4209937440,ST_MultiLineString
4209907040,4209912360,ST_MultiLineString
4209910008,4209931440,ST_MultiLineString
4209910008,4209936000,ST_MultiLineString
4209910008,4209943968,ST_MultiLineString
4209910008,4209943976,ST_MultiLineString
4209910008,4209949632,ST_MultiLineString
4209910008,4209981640,ST_MultiLineString
4209911416,4209912360,ST_MultiLineString
4209911416,4209966976,ST_MultiLineString
4209911416,4209972848,ST_MultiLineString
4209911416,4209984368,ST_MultiLineString
4209912360,4209938616,ST_MultiLineString
4209912360,4209949632,ST_MultiLineString
4209912360,4209956728,ST_MultiLineString
4209912360,4209968032,ST_MultiLineString
4209912360,4209972848,ST_MultiLineString
4209912360,4209984368,ST_MultiLineString
4209920240,4209958856,ST_MultiLineString
4209931440,4209936000,ST_MultiLineString
4209931440,4209943976,ST_MultiLineString
4209931440,4209949720,ST_MultiLineString
4209931440,4209956728,ST_MultiLineString
4209931440,4209977960,ST_MultiLineString
4206528592,4206533816,ST_MultiLineString
4206533448,4206561920,ST_MultiLineString
4206533448,4206581120,ST_MultiLineString
4206533816,4206575888,ST_MultiLineString
